NETWORK DATA - Epoca 700000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.44575e-005 - Tempo Execucao 19 [s].
NETWORK DATA - Epoca 710000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.40752e-005 - Tempo Execucao 19 [s].
NETWORK DATA - Epoca 720000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.37042e-005 - Tempo Execucao 20 [s].
NETWORK DATA - Epoca 730000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.33441e-005 - Tempo Execucao 20 [s].
NETWORK DATA - Epoca 740000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.29943e-005 - Tempo Execucao 20 [s].
NETWORK DATA - Epoca 750000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.26544e-005 - Tempo Execucao 20 [s].
NETWORK DATA - Epoca 760000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.23241e-005 - Tempo Execucao 21 [s].
NETWORK DATA - Epoca 770000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.20029e-005 - Tempo Execucao 21 [s].
NETWORK DATA - Epoca 780000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.16904e-005 - Tempo Execucao 21 [s].
NETWORK DATA - Epoca 790000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.13864e-005 - Tempo Execucao 22 [s].
NETWORK DATA - Epoca 800000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.10904e-005 - Tempo Execucao 22 [s].
NETWORK DATA - Epoca 810000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.08022e-005 - Tempo Execucao 22 [s].
NETWORK DATA - Epoca 820000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.05215e-005 - Tempo Execucao 22 [s].
NETWORK DATA - Epoca 830000 - Neuronios 100 - Iteracoes 1000000 - Erro 2.02479e-005 - Tempo Execucao 23 [s].
NETWORK DATA - Epoca 840000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.99813e-005 - Tempo Execucao 23 [s].
NETWORK DATA - Epoca 850000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.97214e-005 - Tempo Execucao 23 [s].
NETWORK DATA - Epoca 860000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.94679e-005 - Tempo Execucao 24 [s].
NETWORK DATA - Epoca 870000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.92205e-005 - Tempo Execucao 24 [s].
NETWORK DATA - Epoca 880000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.89792e-005 - Tempo Execucao 24 [s].
NETWORK DATA - Epoca 890000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.87435e-005 - Tempo Execucao 24 [s].
NETWORK DATA - Epoca 900000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.85135e-005 - Tempo Execucao 25 [s].
NETWORK DATA - Epoca 910000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.82888e-005 - Tempo Execucao 25 [s].
NETWORK DATA - Epoca 920000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.80693e-005 - Tempo Execucao 25 [s].
NETWORK DATA - Epoca 930000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.78548e-005 - Tempo Execucao 25 [s].
NETWORK DATA - Epoca 940000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.76452e-005 - Tempo Execucao 26 [s].
NETWORK DATA - Epoca 950000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.74402e-005 - Tempo Execucao 26 [s].
NETWORK DATA - Epoca 960000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.72398e-005 - Tempo Execucao 26 [s].
NETWORK DATA - Epoca 970000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.70437e-005 - Tempo Execucao 27 [s].
NETWORK DATA - Epoca 980000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.68519e-005 - Tempo Execucao 27 [s].
NETWORK DATA - Epoca 990000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.66642e-005 - Tempo Execucao 27 [s].
NETWORK DATA - Epoca 1000000 - Neuronios 100 - Iteracoes 1000000 - Erro 1.64804e-005 - Tempo Execucao 27 [s].
